65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
50.0,49.0,49.0,48.0,48.0,46.0,46.0,45.0,43.0,39.0,38.0,37.0,35.0,32.0,29.0,29.0,28.0,27.0,25.0,24.0,23.0,21.0,20.0,19.0,17.0,13.0,11.0,10.0,7.0,6.0,6.0,4.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,48.0,47.0,46.0,46.0,43.0,43.0,42.0,42.0,42.0,39.0,38.0,38.0,36.0,34.0,33.0,32.0,29.0,27.0,26.0,25.0,24.0,22.0,20.0,15.0,15.0,10.0,8.0,7.0,5.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,47.0,47.0,47.0,44.0,43.0,42.0,38.0,36.0,34.0,31.0,30.0,28.0,28.0,28.0,26.0,25.0,20.0,20.0,18.0,17.0,17.0,15.0,13.0,12.0,12.0,12.0,8.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,47.0,46.0,45.0,44.0,41.0,38.0,38.0,36.0,35.0,33.0,32.0,31.0,29.0,29.0,27.0,24.0,22.0,21.0,20.0,20.0,18.0,17.0,16.0,15.0,13.0,9.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,46.0,45.0,44.0,43.0,42.0,39.0,39.0,39.0,39.0,38.0,37.0,37.0,35.0,33.0,31.0,27.0,24.0,22.0,22.0,20.0,15.0,13.0,12.0,8.0,6.0,5.0,3.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,50.0,49.0,48.0,47.0,47.0,46.0,42.0,41.0,40.0,39.0,37.0,37.0,34.0,32.0,30.0,27.0,26.0,24.0,20.0,16.0,13.0,10.0,8.0,7.0,6.0,6.0,5.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,49.0,49.0,47.0,46.0,44.0,39.0,37.0,35.0,32.0,31.0,31.0,31.0,31.0,30.0,27.0,23.0,23.0,20.0,19.0,15.0,13.0,11.0,10.0,9.0,7.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,47.0,47.0,46.0,45.0,45.0,43.0,42.0,41.0,40.0,36.0,35.0,33.0,33.0,32.0,30.0,26.0,24.0,23.0,22.0,21.0,19.0,18.0,15.0,14.0,11.0,8.0,8.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,48.0,46.0,46.0,43.0,43.0,42.0,42.0,42.0,42.0,41.0,38.0,37.0,35.0,34.0,32.0,31.0,29.0,28.0,25.0,22.0,20.0,19.0,14.0,13.0,11.0,11.0,9.0,7.0,6.0,6.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,49.0,48.0,46.0,46.0,46.0,43.0,43.0,43.0,40.0,39.0,38.0,38.0,36.0,36.0,35.0,30.0,28.0,26.0,24.0,19.0,16.0,15.0,12.0,9.0,9.0,7.0,5.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,48.0,47.0,47.0,45.0,43.0,41.0,40.0,36.0,34.0,32.0,32.0,30.0,30.0,28.0,26.0,23.0,20.0,18.0,16.0,15.0,14.0,12.0,11.0,11.0,9.0,8.0,6.0,5.0,3.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,48.0,46.0,46.0,44.0,42.0,41.0,41.0,40.0,38.0,38.0,31.0,31.0,28.0,26.0,23.0,21.0,21.0,19.0,19.0,16.0,14.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,5.0,4.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,48.0,46.0,44.0,44.0,42.0,42.0,40.0,36.0,33.0,33.0,32.0,31.0,31.0,30.0,28.0,27.0,25.0,21.0,18.0,16.0,14.0,14.0,13.0,9.0,8.0,7.0,3.0,3.0,3.0,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,49.0,49.0,48.0,46.0,46.0,46.0,41.0,40.0,40.0,39.0,39.0,34.0,31.0,29.0,28.0,27.0,27.0,25.0,23.0,18.0,17.0,16.0,16.0,12.0,11.0,10.0,10.0,8.0,7.0,6.0,4.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,49.0,49.0,48.0,48.0,46.0,46.0,42.0,42.0,40.0,39.0,37.0,35.0,31.0,31.0,29.0,28.0,28.0,22.0,22.0,20.0,18.0,15.0,13.0,10.0,7.0,5.0,5.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,49.0,48.0,48.0,47.0,47.0,43.0,42.0,41.0,38.0,36.0,36.0,35.0,33.0,32.0,31.0,31.0,30.0,28.0,25.0,22.0,20.0,18.0,18.0,13.0,11.0,8.0,6.0,5.0,3.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,47.0,44.0,43.0,41.0,39.0,38.0,37.0,36.0,35.0,32.0,29.0,27.0,24.0,23.0,22.0,19.0,18.0,17.0,16.0,13.0,12.0,9.0,7.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,48.0,48.0,44.0,41.0,40.0,38.0,38.0,36.0,34.0,32.0,31.0,28.0,28.0,25.0,23.0,23.0,20.0,17.0,16.0,13.0,13.0,12.0,9.0,9.0,6.0,6.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,49.0,49.0,45.0,45.0,44.0,41.0,40.0,40.0,37.0,37.0,36.0,34.0,32.0,31.0,29.0,27.0,23.0,22.0,18.0,16.0,14.0,10.0,8.0,5.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,49.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0,43.0,42.0,38.0,34.0,30.0,30.0,24.0,20.0,17.0,17.0,14.0,13.0,10.0,8.0,6.0,5.0,4.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,45.0,44.0,42.0,38.0,35.0,30.0,26.0,22.0,19.0,18.0,18.0,17.0,15.0,13.0,10.0,8.0,8.0,7.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,47.0,46.0,46.0,45.0,43.0,43.0,41.0,40.0,39.0,37.0,35.0,35.0,33.0,31.0,31.0,28.0,24.0,24.0,24.0,22.0,21.0,18.0,15.0,13.0,8.0,6.0,5.0,4.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,50.0,47.0,47.0,46.0,44.0,43.0,41.0,40.0,40.0,40.0,38.0,36.0,34.0,32.0,32.0,30.0,27.0,24.0,20.0,17.0,15.0,13.0,11.0,11.0,7.0,4.0,4.0,2.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,49.0,47.0,47.0,47.0,46.0,45.0,44.0,43.0,41.0,41.0,41.0,41.0,39.0,37.0,36.0,34.0,30.0,30.0,25.0,25.0,23.0,20.0,17.0,14.0,11.0,10.0,9.0,7.0,5.0,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,48.0,47.0,46.0,42.0,41.0,39.0,39.0,36.0,35.0,34.0,34.0,34.0,34.0,33.0,31.0,28.0,27.0,26.0,25.0,24.0,19.0,15.0,13.0,10.0,9.0,7.0,5.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,46.0,46.0,45.0,41.0,39.0,37.0,35.0,34.0,31.0,28.0,28.0,28.0,26.0,24.0,23.0,23.0,23.0,19.0,17.0,16.0,14.0,13.0,12.0,12.0,10.0,8.0,6.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,47.0,46.0,46.0,46.0,45.0,45.0,44.0,44.0,41.0,38.0,36.0,36.0,36.0,33.0,31.0,29.0,28.0,26.0,25.0,23.0,23.0,20.0,18.0,15.0,10.0,8.0,6.0,6.0,4.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,50.0,49.0,47.0,46.0,45.0,43.0,41.0,39.0,37.0,35.0,34.0,33.0,32.0,30.0,27.0,23.0,23.0,23.0,20.0,17.0,15.0,13.0,11.0,11.0,9.0,7.0,7.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,47.0,46.0,45.0,44.0,43.0,42.0,40.0,40.0,40.0,37.0,35.0,34.0,33.0,32.0,28.0,28.0,26.0,25.0,22.0,20.0,19.0,15.0,12.0,9.0,8.0,7.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,50.0,49.0,49.0,48.0,48.0,47.0,47.0,46.0,45.0,41.0,39.0,38.0,36.0,36.0,33.0,31.0,25.0,25.0,21.0,20.0,20.0,19.0,18.0,15.0,13.0,9.0,8.0,5.0,3.0,3.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,45.0,45.0,43.0,42.0,42.0,41.0,41.0,39.0,38.0,34.0,32.0,31.0,26.0,26.0,25.0,24.0,23.0,23.0,20.0,19.0,17.0,15.0,11.0,10.0,9.0,6.0,4.0,4.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,48.0,47.0,47.0,46.0,46.0,44.0,44.0,43.0,43.0,41.0,40.0,38.0,37.0,34.0,32.0,28.0,27.0,26.0,23.0,19.0,17.0,14.0,12.0,10.0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,48.0,48.0,46.0,46.0,46.0,44.0,43.0,41.0,39.0,39.0,37.0,35.0,34.0,33.0,33.0,31.0,29.0,28.0,26.0,25.0,24.0,21.0,21.0,16.0,13.0,10.0,8.0,4.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,46.0,46.0,45.0,43.0,41.0,40.0,39.0,39.0,39.0,36.0,32.0,31.0,30.0,29.0,28.0,27.0,25.0,21.0,19.0,17.0,17.0,14.0,10.0,8.0,7.0,6.0,2.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,47.0,46.0,46.0,46.0,46.0,45.0,44.0,43.0,43.0,42.0,41.0,39.0,38.0,35.0,35.0,32.0,32.0,30.0,26.0,20.0,20.0,19.0,17.0,15.0,14.0,12.0,10.0,7.0,5.0,4.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,47.0,47.0,47.0,47.0,44.0,42.0,41.0,41.0,40.0,39.0,39.0,39.0,39.0,39.0,36.0,33.0,32.0,32.0,29.0,25.0,21.0,21.0,18.0,13.0,13.0,13.0,12.0,10.0,10.0,8.0,7.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,48.0,48.0,48.0,46.0,44.0,43.0,43.0,43.0,40.0,39.0,38.0,34.0,32.0,32.0,30.0,27.0,24.0,22.0,20.0,20.0,18.0,17.0,13.0,12.0,12.0,10.0,8.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,48.0,48.0,47.0,47.0,47.0,45.0,45.0,44.0,43.0,41.0,38.0,37.0,37.0,35.0,33.0,30.0,30.0,30.0,29.0,28.0,27.0,23.0,18.0,15.0,12.0,10.0,8.0,8.0,5.0,5.0,5.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,48.0,44.0,44.0,43.0,43.0,41.0,39.0,39.0,38.0,38.0,38.0,37.0,35.0,34.0,32.0,30.0,29.0,29.0,27.0,23.0,21.0,18.0,16.0,14.0,10.0,8.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,46.0,45.0,45.0,43.0,41.0,40.0,39.0,39.0,36.0,35.0,31.0,30.0,28.0,27.0,26.0,24.0,22.0,20.0,15.0,14.0,12.0,11.0,11.0,8.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,48.0,48.0,47.0,47.0,46.0,46.0,45.0,44.0,42.0,41.0,38.0,34.0,33.0,31.0,28.0,27.0,27.0,22.0,21.0,18.0,16.0,15.0,15.0,14.0,11.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,48.0,46.0,46.0,42.0,42.0,42.0,40.0,39.0,39.0,37.0,36.0,36.0,36.0,34.0,33.0,33.0,32.0,27.0,24.0,22.0,22.0,20.0,15.0,11.0,10.0,9.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,48.0,48.0,46.0,45.0,44.0,40.0,37.0,36.0,36.0,35.0,34.0,33.0,31.0,31.0,29.0,27.0,23.0,21.0,17.0,15.0,13.0,11.0,10.0,8.0,8.0,3.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,50.0,48.0,44.0,43.0,41.0,40.0,38.0,37.0,35.0,35.0,34.0,33.0,33.0,31.0,30.0,30.0,29.0,26.0,25.0,19.0,15.0,13.0,10.0,9.0,8.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,48.0,45.0,45.0,44.0,44.0,42.0,41.0,39.0,37.0,35.0,32.0,31.0,30.0,24.0,24.0,23.0,22.0,21.0,18.0,16.0,14.0,12.0,9.0,7.0,6.0,4.0,4.0,4.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,49.0,47.0,46.0,44.0,44.0,41.0,41.0,39.0,38.0,37.0,36.0,36.0,35.0,34.0,32.0,30.0,29.0,28.0,26.0,23.0,21.0,17.0,15.0,13.0,7.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,50.0,49.0,48.0,44.0,44.0,44.0,44.0,43.0,42.0,42.0,41.0,40.0,40.0,38.0,35.0,32.0,29.0,26.0,25.0,24.0,22.0,18.0,17.0,16.0,14.0,10.0,8.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50.0,49.0,48.0,47.0,47.0,45.0,44.0,42.0,41.0,40.0,40.0,39.0,39.0,38.0,36.0,36.0,33.0,30.0,30.0,28.0,26.0,23.0,18.0,12.0,11.0,10.0,8.0,6.0,4.0,4.0,4.0,3.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
